action_reason,authors,best_pdf_url,contexts,library_status,open_access_is_oa,open_access_status,pdf_download_status,pdf_local_path,study_doi,study_title,study_year
HTTPError: HTTP Error 403: Forbidden,Mauro Pettorruso; Giacomo d’Andrea; Francesco Di Carlo; Luisa De Risio; Francesca Zoratto; Andrea Miuli; Beatrice Benatti; Matteo Vismara; Enrico Pompili; Giuseppe Nicolò,http://www.brainstimjrnl.com/article/S1935861X23017953/pdf,S-ketamine -> Major depressive disorder,needs_download,true,gold,download_failed,,10.1016/j.brs.2023.06.003,Comparing fast-acting interventions for treatment-resistant depression: An explorative study of accelerated HF-rTMS versus intranasal esketamine,2023
HTTPError: HTTP Error 403: Forbidden,Jackson R. Richards; Benjamin D. Pace; Alison Lynch; Andrea N. Weber; Joel Bruss; Jatin G. Vaidya; Rana Jawish; Keith G. Jones; Brian J. Mickey; Ryan M. Carnahan,https://www.brainstimjrnl.com/article/S1935-861X(25)00357-2/pdf,Psilocybin -> Methamphetamine use disorder,needs_download,true,gold,download_failed,,10.1016/j.brs.2025.10.011,Dual-target theta burst rTMS for the treatment of methamphetamine use disorder: An open-label pilot clinical trial,2025
open_access_but_no_direct_pdf_url,Luca Pellegrini; Naomi Fineberg; Sean O’Connor; Ana Maria Frota Lisbôa Pereira de Souza; Kate Godfrey; Sara Reed; Joseph Peill; Mairead Healy; Cyrus Rohani-Shukla; Hakjun Lee,,Psilocybin -> Obsessive-compulsive disorder,needs_download,true,gold,no_pdf_url,,10.1016/j.comppsych.2025.152619,Single-dose (10 mg) psilocybin reduces symptoms in adults with obsessive-compulsive disorder: A pharmacological challenge study,2025
HTTPError: HTTP Error 403: Forbidden,Charlotte Martial; Héléna Cassol; Vanessa Charland‐Verville; Carla Pallavicini; Camila Sanz; Federico Zamberlán; Rocío Martínez Vivot; Fire Erowid; Earth Erowid; Steven Laureys,https://www.sciencedirect.com/science/article/pii/S105381001830535X,LSD -> Anxiety associated with life-threatening disease,needs_download,true,bronze,download_failed,,10.1016/j.concog.2019.01.011,Neurochemical models of near-death experiences: A large-scale study based on the semantic similarity of written reports,2019
empty_response,Claire M. Peterson; Constance A. Mara; Avani C. Modi; Abigail Matthews; Daniel Le Grange; Anne Shaffer,https://escholarship.org/content/qt7398p1wt/qt7398p1wt.pdf,Psilocybin -> Anorexia nervosa,needs_download,true,gold,download_failed,,10.1016/j.conctc.2023.101118,Augmenting family based treatment with emotion coaching for adolescents with anorexia nervosa and atypical anorexia nervosa: Trial design and methodological report,2023
empty_response,Chukwuemeka N. Okafor; Thomas Carmody; Angela L. Stotts; Gavin Bart; Taryn L. Mayes; Tara Karns-Wright; Madhukar H. Trivedi; Steven Shoptaw; Jennifer Sharpe Potter,https://escholarship.org/content/qt3pz0p5fm/qt3pz0p5fm.pdf?t=sdbvll,Psilocybin -> Methamphetamine use disorder,needs_download,true,gold,download_failed,,10.1016/j.dadr.2024.100230,Sociodemographic and patient reported outcomes by racial and ethnicity status among participants in a randomized controlled trial for methamphetamine use disorder,2024
open_access_but_no_direct_pdf_url,Jennifer E. Johnson; Yael Chatav Schonbrun; Bradley J. Anderson; Christine Timko; Michael D. Stein,,Psilocybin -> Alcohol use disorder,needs_download,true,green,no_pdf_url,,10.1016/j.drugalcdep.2021.109014,Randomized controlled trial of twelve-step volunteer linkage for women with alcohol use disorder leaving jail,2021
open_access_but_no_direct_pdf_url,Ben Lewis; Christian Garcia; J. L. Price; Susanne Schweizer; Sara Jo Nixon,,Psilocybin -> Alcohol use disorder,needs_download,true,green,no_pdf_url,,10.1016/j.drugalcdep.2021.109239,Cognitive training in recently-abstinent individuals with alcohol use disorder improves emotional stroop performance: Evidence from a randomized pilot trial,2021
open_access_but_no_direct_pdf_url,Victoria Gunillasdotter; Sven Andréasson; Maria Jirwe; Örjan Ekblom; Mats Hallgren,,Psilocybin -> Alcohol use disorder,needs_download,true,hybrid,no_pdf_url,,10.1016/j.drugalcdep.2022.109266,Effects of exercise in non-treatment seeking adults with alcohol use disorder: A three-armed randomized controlled trial (FitForChange),2022
open_access_but_no_direct_pdf_url,Jermaine D. Jones; Aimee Campbell; Laura Brandt; Verena E. Metz; Suky Martinez; Melanie M. Wall; Thomas Corbeil; Howard Andrews; Felipe Castillo; Joanne Neale,,Ibogaine -> Opioid use disorder,needs_download,true,green,no_pdf_url,,10.1016/j.drugalcdep.2022.109505,A randomized clinical trial of the effects of brief versus extended opioid overdose education on naloxone utilization outcomes by individuals with opioid use disorder,2022
open_access_but_no_direct_pdf_url,Paul Welford; Victoria Gunillasdotter; Sven Andréasson; Mats Hallgren,,Psilocybin -> Alcohol use disorder,needs_download,true,hybrid,no_pdf_url,,10.1016/j.drugalcdep.2022.109601,Effects of physical activity on symptoms of depression and anxiety in adults with alcohol use disorder (FitForChange): Secondary outcomes of a randomised controlled trial,2022
open_access_but_no_direct_pdf_url,Alexandra C. Anderson; Alex H. Robinson; Emily Giddens; Breanna Hartshorn; Eric Allan; Carol A. Rowe; Toby Lawrence; Trevor T.‐J. Chong; Dan I. Lubman; Antonio Verdejo‐García,,Psilocybin -> Methamphetamine use disorder,needs_download,true,hybrid,no_pdf_url,,10.1016/j.drugalcdep.2023.109846,Proof-of-concept trial of Goal Management Training+ to improve executive functions and treatment outcomes in methamphetamine use disorder,2023
empty_response,Jeremy D. Kidd; Sabrina L Smiley; Phillip O. Coffin; Thomas Carmody; Frances R. Levin; Edward V. Nunes; Steven Shoptaw; Madhukar H. Trivedi,https://escholarship.org/content/qt2rx8b38n/qt2rx8b38n.pdf,Psilocybin -> Methamphetamine use disorder,needs_download,true,green,download_failed,,10.1016/j.drugalcdep.2023.110899,Sexual orientation differences among men in a randomized clinical trial of extended-release naltrexone and bupropion for methamphetamine use disorder,2023
HTTPError: HTTP Error 403: Forbidden,Roemer B. Brandt; Leopoldine A. Wilbrink; Ilse F. de Coo; Joost Haan; Wim M. Mulleners; Frank Huygen; Erik W. van Zwet; Michel D. Ferrari; Rolf Fronczek; Michel D. Ferrari,http://www.thelancet.com/article/S2352396423004619/pdf,LSD -> Cluster headache,needs_download,true,gold,download_failed,,10.1016/j.ebiom.2023.104895,A prospective open label 2–8 year extension of the randomised controlled ICON trial on the long-term efficacy and safety of occipital nerve stimulation in medically intractable chronic cluster headache,2023
HTTPError: HTTP Error 403: Forbidden,Stevan Nikolin; Anthony Rodgers; Andreas Schwaab; Anees Bahji; Carlos A. Zarate; Gustavo Vázquez; Colleen Loo,http://www.thelancet.com/article/S2589537023003048/pdf,S-ketamine -> Treatment-resistant depression,needs_download,true,gold,download_failed,,10.1016/j.eclinm.2023.102127,Ketamine for the treatment of major depression: a systematic review and meta-analysis,2023
empty_response,David Erritzøe; Tommaso Barba; Kyle T. Greenway; Roberta Murphy; Jonny Martell; Bruna Giribaldi; Christopher Timmermann; Ashleigh Murphy-Beiner; Michelle Baker Jones; David Nutt,https://escholarship.org/content/qt6j26q1b1/qt6j26q1b1.pdf,Psilocybin -> Major depressive disorder,needs_download,true,gold,download_failed,,10.1016/j.eclinm.2024.102799,"Effect of psilocybin versus escitalopram on depression symptom severity in patients with moderate-to-severe major depressive disorder: observational 6-month follow-up of a phase 2, double-blind, randomised, controlled trial",2024
open_access_but_no_direct_pdf_url,Nathalie M. Rieser; Raoul Bitar; Simon Halm; Christina Rossgoderer; Ladina P Gubser; Maeva Thévenaz; Yara Kreis; Robin von Rotz; Carlos Nordt; Monika Visentini,,Psilocybin -> Alcohol use disorder | Psilocybin -> Major depressive disorder,needs_download,true,gold,no_pdf_url,,10.1016/j.eclinm.2025.103149,Psilocybin-assisted therapy for relapse prevention in alcohol use disorder: a phase 2 randomized clinical trial,2025
open_access_but_no_direct_pdf_url,Natacha Perez; Florent Langlest; Luc Mallet; Marco De Pieri; Othman Sentissi; Gabriel Thorens; Federico Seragnoli; Daniele Zullino; Matthias Kirschner; Stefan Kaiser,,Psilocybin -> Treatment-resistant depression,needs_download,true,hybrid,no_pdf_url,,10.1016/j.euroneuro.2023.07.011,Psilocybin-assisted therapy for depression: A systematic review and dose-response meta-analysis of human studies,2023
open_access_but_no_direct_pdf_url,Eduard Vieta; Nahida Ahmed; Celso Arango; Anthony J. Cleare; Koen Demyttenaere; Markus Dold; Tetsuro Ito; Yerkebulan Kambarov; Stephanie Krüger; Pierre‐Michel Llorca,,S-ketamine -> Treatment-resistant depression,needs_download,true,hybrid,no_pdf_url,,10.1016/j.euroneuro.2024.12.013,"Improvements in functioning and workplace productivity with esketamine nasal spray versus quetiapine extended release in patients with treatment resistant depression: Findings from a 32-week randomised, open-label, rater-blinded phase IIIb study",2025
open_access_but_no_direct_pdf_url,Mikkel Højlund; Helin Yılmaz Kafalı; Begüm Kırmızı; Paolo Fusar‐Poli; Christoph U. Correll; Samuele Cortese; Michel Sabé; Jess G. Fiedorowicz; Gayatri Saraf; Josephine Zein,,MDMA -> Post-traumatic stress disorder | Psilocybin -> Major depressive disorder,needs_download,true,hybrid,no_pdf_url,,10.1016/j.euroneuro.2025.09.011,"Efficacy, all-cause discontinuation, and safety of serotonergic psychedelics and MDMA to treat mental disorders: A living systematic review with meta-analysis",2025
open_access_but_no_direct_pdf_url,Margaret Ross; Ravi Iyer; M.L. Williams; Mark Boughey; Clare O’Callaghan; Richard Hiscock; Justin Dwyer,,Psilocybin -> End-of-life anxiety,needs_download,true,hybrid,no_pdf_url,,10.1016/j.genhosppsych.2025.08.001,Psilocybin-assisted psychotherapy for depression and anxiety associated with life threatening illness: A phase 2b randomized controlled trial,2025
open_access_but_no_direct_pdf_url,Jungtae Leem; Moon Joo Cheong; Sang-Hoon Yoon; Hyunho Kim; Hee-Geun Jo; Hyeryun Lee; Jeesu Kim; Hyang Yi Kim; Geun-Woo Kim; Hyung-Won Kang,,MDMA -> Post-traumatic stress disorder,needs_download,true,gold,no_pdf_url,,10.1016/j.imr.2020.100464,Neurofeedback self-regulating training in patients with post traumatic stress disorder: a randomized controlled trial study protocol,2020
HTTPError: HTTP Error 403: Forbidden,Amanda E. Downey,http://www.jaacap.org/article/S0890856723010936/pdf,Psilocybin -> Anorexia nervosa,needs_download,true,bronze,download_failed,,10.1016/j.jaac.2023.07.666,6.3 Psilocybin Therapy for the Treatment of Young Adults With Anorexia Nervosa: State of the Research,2023
open_access_but_no_direct_pdf_url,Guy M. Goodwin; Scott T. Aaronson; Oscar Alvarez; Merve Atli; James Bennett; Megan Croal; Charles DeBattista; Boadie W. Dunlop; David Feifel; David J. Hellerstein,,Psilocybin -> Treatment-resistant depression,needs_download,true,hybrid,no_pdf_url,,10.1016/j.jad.2023.01.108,"Single-dose psilocybin for a treatment-resistant episode of major depression: Impact on patient-reported depression severity, anxiety, function, and quality of life",2023
open_access_but_no_direct_pdf_url,Guy M. Goodwin; Scott T. Aaronson; Oscar Alvarez; Robin Carhart‐Harris; J. Chai-Rees; Megan Croal; Charles DeBattista; Boadie W. Dunlop; David Feifel; David J. Hellerstein,,Psilocybin -> Treatment-resistant depression,needs_download,true,green,no_pdf_url,,10.1016/j.jad.2024.12.061,The role of the psychedelic experience in psilocybin treatment for treatment-resistant depression,2024
open_access_but_no_direct_pdf_url,Mary E. Kittur; Mingyao Liu; Brett D. M. Jones; Daniel M. Blumberger; Benoit H. Mulsant; Joshua D. Rosenblat; Muhammad Ishrat Husain,,Psilocybin -> Obsessive-compulsive disorder,needs_download,true,hybrid,no_pdf_url,,10.1016/j.jad.2025.119952,"Mapping psilocybin therapy: A systematic review of therapeutic frameworks, adaptations, and standardization across contemporary clinical trials",2025
HTTPError: HTTP Error 403: Forbidden,Giacomo d’Andrea; Stefania Chiappini; Roger S. McIntyre; Giulia Stefanelli; Rosalba Carullo; Ileana Andriola; Raffaella Zanardi; Vassilis Martiadis; Stefano L. Sensi; Gabriele Sani,http://www.ajgponline.org/article/S1064748123003512/pdf,S-ketamine -> Treatment-resistant depression,needs_download,true,hybrid,download_failed,,10.1016/j.jagp.2023.06.016,Investigating the Effectiveness and Tolerability of Intranasal Esketamine Among Older Adults With Treatment-Resistant Depression (TRD): A Post-hoc Analysis from the REAL-ESK Study Group,2023
open_access_but_no_direct_pdf_url,Kim Melchior; Colin van der Heiden; Mathijs Deen; Birgit Mayer; Ingmar H. A. Franken,,Psilocybin -> Obsessive-compulsive disorder,needs_download,true,hybrid,no_pdf_url,,10.1016/j.jocrd.2023.100780,The effectiveness of metacognitive therapy in comparison to exposure and response prevention for obsessive-compulsive disorder: A randomized controlled trial,2023
empty_response,Joy M. Schmitz; Angela L. Stotts; Jin H. Yoon; Thomas F. Northrup; Yolanda R. Villarreal; Luba Yammine; Michael F. Weaver; Thomas Carmody; Steven Shoptaw; Madhukar H. Trivedi,https://escholarship.org/content/qt33j048s7/qt33j048s7.pdf?t=si5b8n,Psilocybin -> Methamphetamine use disorder,needs_download,true,green,download_failed,,10.1016/j.josat.2023.208987,Naltrexone plus bupropion reduces cigarette smoking in individuals with methamphetamine use disorder: A secondary analysis from the CTN ADAPT-2 trial,2023
open_access_but_no_direct_pdf_url,Jaclyn M. W. Hughto; Landon D. Hughes; Kimberly M. Nelson; Nicholas S. Perry; Matthew J. Mimiaga; Katie B. Biello; Amelia Bailey; David W. Pantalone,,Ibogaine -> Opioid use disorder,needs_download,true,green,no_pdf_url,,10.1016/j.josat.2024.209602,An initial randomized controlled trial of a Combined Medication and Behavioral Activation Treatment (CoMBAT) for people with opioid use disorder,2024
HTTPError: HTTP Error 403: Forbidden,Christina McAnulty; Gabriel Bastien; Anita Abboud; Arash Bahremand; Omar Ledjiar; M. Eugenia Socías; Bernard Le Foll; Louis-Christophe Juteau; Didier Jutras‐Aswad,https://www.jsatjournal.com/action/showPdf?pii=S2949875925001225,Ibogaine -> Opioid use disorder,needs_download,true,bronze,download_failed,,10.1016/j.josat.2025.209743,"The effect of craving on retention and treatment switching under buprenorphine-naloxone and methadone models of care for non-heroin opioid use disorder: Exploratory analyses from a pragmatic, randomized controlled trial",2025
open_access_but_no_direct_pdf_url,Noel Vest; Christina E. Freibott; Kelly Dunn; Landhing M. Moran; P. Todd Korthuis; Joshua D. Lee; Edward V. Nunes; Christine Timko,,Ibogaine -> Opioid use disorder,needs_download,true,green,no_pdf_url,,10.1016/j.josat.2025.209812,Identifying patterns of withdrawal among patients in treatment for opioid use disorder: A secondary latent class growth analysis of the CTN XBOT trial,2025
open_access_but_no_direct_pdf_url,Carrie B. Oser; Joel G. Sprunger; Timothy Hunt; JaNae Holloway; Redonna K. Chandler; Bridget Freisthler; Peter Balvanz; Brandy F. Henry; LaShawn Glasgow; Daniel R. Harris,,Ibogaine -> Opioid use disorder,needs_download,true,green,no_pdf_url,,10.1016/j.josat.2025.209835,"The impact of the communities that HEAL intervention on the provision of jail-based medication for opioid use disorder &amp; linkage programs at release: Results from a randomized, wait-list controlled trial",2025
open_access_but_no_direct_pdf_url,Sera A. Lortye; Nathalie N.M. Faber; Joanne P. Will; Loes A. Marquenie; Nick M. Lommerse; Matthijs C. Boog; Arnoud Arntz; Marleen M. de Waal,,Psilocybin -> Substance use disorder,needs_download,true,hybrid,no_pdf_url,,10.1016/j.josat.2025.209878,Timing and type of posttraumatic stress disorder treatment in patients with co-occurring substance use disorder and posttraumatic stress disorder – A randomized controlled trial,2026
HTTPError: HTTP Error 403: Forbidden,James Rucker; Jonathan Iliff; David Nutt,https://www.sciencedirect.com/science/article/pii/S002839081730638X?via%3Dihub,Psilocybin -> Treatment-resistant depression,needs_download,true,hybrid,download_failed,,10.1016/j.neuropharm.2017.12.040,"Psychiatry &amp; the psychedelic drugs. Past, present &amp; future",2017
HTTPError: HTTP Error 403: Forbidden,Leor Roseman; Lysia Demetriou; Matthew B. Wall; David Nutt; Robin Carhart‐Harris,https://www.sciencedirect.com/science/article/pii/S0028390817306391?via%3Dihub,Psilocybin -> Treatment-resistant depression,needs_download,true,hybrid,download_failed,,10.1016/j.neuropharm.2017.12.041,Increased amygdala responses to emotional faces after psilocybin for treatment-resistant depression,2017
open_access_but_no_direct_pdf_url,Jichun Zhang; Wei Yao; Kenji Hashimoto,,S-ketamine -> Major depressive disorder | Ketamine -> Treatment-resistant depression,needs_download,true,hybrid,no_pdf_url,,10.1016/j.neuropharm.2022.109219,"Arketamine, a new rapid-acting antidepressant: A historical review and future directions",2022
open_access_but_no_direct_pdf_url,David J. Heal; Sharon L. Smith; Sean J. Belouin; Jack E. Henningfield,,Psilocybin -> Cancer-related anxiety and depression,needs_download,true,hybrid,no_pdf_url,,10.1016/j.neuropharm.2023.109610,Psychedelics: Threshold of a Therapeutic Revolution,2023
