access_level,affinity_type,affinity_unit,affinity_value,assay_type,authors,compound,created_at_utc,evidence_level,evidence_location,evidence_locator,notes,openalex_id,paper_type,source,source_type,species,stub_status,study_design,study_doi,study_title,study_year,system,target
abstract_only,Other,,,uptake inhibition,Kelly E. Dunham; Kani H. Khaled; Leah Weizman; B. Jill Venton,S-ketamine,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: Microdosing ketamine is a novel antidepressant for treatment-resistant depression. Traditional antidepressants, like selective serotonin reuptake inhibitors (SSRIs), inhi",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1111/jnc.16070,"Microdosing ketamine in <i>Drosophila</i> does not block serotonin reuptake, but causes complex behavioral changes mediated by glutamate and serotonin receptors",2024,unknown,NMDA receptor
abstract_only,Other,,,uptake inhibition,Kelly E. Dunham; Kani H. Khaled; Leah Weizman; B. Jill Venton,R-ketamine,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: Microdosing ketamine is a novel antidepressant for treatment-resistant depression. Traditional antidepressants, like selective serotonin reuptake inhibitors (SSRIs), inhi",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1111/jnc.16070,"Microdosing ketamine in <i>Drosophila</i> does not block serotonin reuptake, but causes complex behavioral changes mediated by glutamate and serotonin receptors",2024,unknown,NMDA receptor
abstract_only,Other,,,functional assay,P. Strajhar; Y. Schmid; E. Liakoni; P. C. Dolder; K. M. Rentsch; D. V. Kratschmar; A. Odermatt; M. E. Liechti,LSD,2026-04-22T05:12:28.269832+00:00,high,abstract,Abstract snippet: Lysergic acid diethylamide (LSD) is a serotonin 5-hydroxytryptamine-2A (5-HT2A ) receptor agonist that is used recreationally worldwide. Interest in LSD research in human,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,protocol,doi,primary_study,,pending_curation,randomized_controlled_trial,10.1111/jne.12374,Acute Effects of Lysergic Acid Diethylamide on Circulating Steroid Levels in Healthy Subjects,2016,unknown,5-HT2A
abstract_only,Other,,,functional assay,Sebastian Olbrich; Katrin H. Preller; Franz X. Vollenweider,LSD,2026-04-22T05:12:28.269832+00:00,high,abstract,"Abstract snippet: Abstract The interest in lysergic acid diethylamide (LSD) has sparked again due to its supposed positive effects on psychopathological conditions. Yet, most research focu",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,randomized_controlled_trial,10.1111/psyp.13822,LSD and ketanserin and their impact on the human autonomic nervous system,2021,unknown,5-HT2A
abstract_only,Other,,,functional assay,F Kawahara; H Saito; H Katsuki,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: 1. Whole-cell voltage-clamp recordings were made from postnatal rat suprachiasmatic (SCN) neurones to investigate possible modulation by 5-hydroxytryptamine (5-HT) of gam,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,other,doi,primary_study,,pending_curation,preclinical_study,10.1113/jphysiol.1994.sp020230,Inhibition by 5‐HT7 receptor stimulation of GABAA receptor‐activated current in cultured rat suprachiasmatic neurones.,1994,unknown,5-HT7
abstract_only,Other,,,radioligand binding,Shawn E. Kotermanski; Jesse T. Wood; Jon W. Johnson,Ketamine,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: Although many nervous system disorders are associated with N ‐methyl‐ d ‐aspartate (NMDA) receptor overactivation, pharmacological inhibition of NMDA receptors has typica",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1113/jphysiol.2009.176297,Memantine binding to a superficial site on NMDA receptors contributes to partial trapping,2009,unknown,NMDA receptor
abstract_only,Other,,,functional assay,W.E. Fantegrossi; J. Simoneau; M.S. Cohen; S.M. Zimmerman; C.M. Henson; K.C. Rice; J.H. Woods,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Drug-elicited head-twitch behavior is a useful model for studying hallucinogen activity at 5-HT(2A) receptors in the mouse. Chemically diverse compounds active in this as,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1124/jpet.110.172247,"Interaction of 5-HT2A and 5-HT2C Receptors in R(−)-2,5-Dimethoxy-4-iodoamphetamine-Elicited Head Twitch Behavior in Mice",2010,unknown,5-HT2A
abstract_only,Other,,,functional assay,W.E. Fantegrossi; J. Simoneau; M.S. Cohen; S.M. Zimmerman; C.M. Henson; K.C. Rice; J.H. Woods,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Drug-elicited head-twitch behavior is a useful model for studying hallucinogen activity at 5-HT(2A) receptors in the mouse. Chemically diverse compounds active in this as,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1124/jpet.110.172247,"Interaction of 5-HT2A and 5-HT2C Receptors in R(−)-2,5-Dimethoxy-4-iodoamphetamine-Elicited Head Twitch Behavior in Mice",2010,unknown,5-HT2C
abstract_only,Other,,,functional assay,Panos Zanos; Sean C. Piantadosi; Hui-Qiu Wu; Heather J. Pribut; Matthew J. Dell; Adem Can; H. Ralph Snodgrass; Carlos A. Zarate; Robert Schwarcz; Todd D. Gould,Ketamine,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Currently approved antidepressant drug treatment typically takes several weeks to be effective. The noncompetitive N-methyl-d-aspartate (NMDA) receptor antagonist ketamin,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1124/jpet.115.225664,"The Prodrug 4-Chlorokynurenine Causes Ketamine-Like Antidepressant Effects, but Not Side Effects, by NMDA/GlycineB-Site Inhibition.",2015,unknown,NMDA receptor
abstract_only,Other,,,,T. A. Vortherms; B. L. Roth,Salvinorin A,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: The hallucinogenic plant Salvia divinorum (i.e., ""magic mint"") is a member of the Sage family that has been used for divination and shamanism by the Mazatecs. Over the pa",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,pending_curation,10.1124/mi.6.5.7,Salvinorin A: From Natural Product to Human Therapeutics,2006,in_vitro,kappa opioid receptor (OPRK1)
abstract_only,Other,,,functional assay,Marcell Janos Laszlo; Judit P. Vigh; Anna E. Kocsis; Gergő Porkoláb; Zsófia Hoyk; Tamás F. Polgár; Fruzsina R. Walter; Attila Szabó; Srdjan Djurovic; Béla Merkely,DMT,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: <i>N</i>,<i>N</i>-dimethyltryptamine (DMT) is a psychoactive molecule present in the human brain. DMT is under clinical evaluation as a neuroprotective agent in poststrok",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1126/sciadv.adx5958,"<i>N</i> , <i>N</i> -dimethyltryptamine mitigates experimental stroke by stabilizing the blood-brain barrier and reducing neuroinflammation",2025,in_vitro,Sigma-1 receptor (SIGMAR1)
abstract_only,Other,,,functional assay,Dominique Fontanilla; Molly Johannessen; Abdol R. Hajipour; Nicholas V. Cozzi; Meyer B. Jackson; Arnold E. Ruoho,DMT,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: The sigma-1 receptor is widely distributed in the central nervous system and periphery. Originally mischaracterized as an opioid receptor, the sigma-1 receptor binds a va",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1126/science.1166127,"The Hallucinogen <i>N,N</i> -Dimethyltryptamine (DMT) Is an Endogenous Sigma-1 Receptor Regulator",2009,unknown,Sigma-1 receptor (SIGMAR1)
abstract_only,Other,,,radioligand binding,Dongmei Cao; Jing Yu; Huan Wang; Zhipu Luo; Xinyu Liu; Licong He; Jianzhong Qi; Luyu Fan; Lingjie Tang; Zhangcheng Chen,LSD,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: Drugs that target the human serotonin 2A receptor (5-HT<sub>2A</sub>R) are used to treat neuropsychiatric diseases; however, many have hallucinogenic effects, hampering t",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1126/science.abl8615,Structure-based discovery of nonhallucinogenic psychedelic analogs,2022,unknown,5-HT2A
abstract_only,Other,,,,Min Chen; Shuangshuang Ma; Hanxiao Liu; Yiyan Dong; Jingxiang Tang; Zheyi Ni; Yi Tan; Chenchi Duan; Hui Li; Hefeng Huang,Ketamine,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: Ketamine has been found to have rapid and potent antidepressant activity. However, despite the ubiquitous brain expression of its molecular target, the <i>N</i>-methyl-d-",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,other,doi,primary_study,,pending_curation,preclinical_study,10.1126/science.ado7010,Brain region–specific action of ketamine as a rapid antidepressant,2024,unknown,NMDA receptor
abstract_only,Other,,,radioligand binding,Tsung-Ping Su; Teruo Hayashi; D. Bruce Vaupel,DMT,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: N,N-dimethyltryptamine (DMT) is a hallucinogen found endogenously in human brain that is commonly recognized to target the 5-hydroxytryptamine 2A receptor or the trace am",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,pending_curation,10.1126/scisignal.261pe12,"When the Endogenous Hallucinogenic Trace Amine<i>N,N</i>-Dimethyltryptamine Meets the Sigma-1 Receptor",2009,unknown,5-HT2A
abstract_only,Other,,,uptake inhibition,Boris D. Heifets; Juliana S. Salgado; Madison D. Taylor; Paul Hoerbelt; Daniel F. Cardozo Pinto; Elizabeth E. Steinberg; Jessica J. Walsh; Ji Y. Sze; Robert C. Malenka,MDMA,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: The extensively abused recreational drug (±)3,4-methylenedioxymethamphetamine (MDMA) has shown promise as an adjunct to psychotherapy for treatment-resistant psychiatric",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1126/scitranslmed.aaw6435,Distinct neural mechanisms for the prosocial and rewarding properties of MDMA,2019,in_vivo,SERT (SLC6A4)
abstract_only,Other,,,radioligand binding,Gang Zhong; Jinrong Li; Huiqing Wang,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Numerous coreceptors have been shown to facilitate hACE2-dependent or hACE2-independent infection by SARS-CoV-2. A recent study published in <i>mBio</i> by Yu et al. show,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,pending_curation,10.1128/mbio.01697-24,Identification of HRH1 as an alternative receptor for SARS-CoV-2: insights from viral inhibition by repurposable antihistamines,2024,unknown,H1 receptor (HRH1)
abstract_only,Other,,,radioligand binding,Jeffrey Jon Mojica; Grace Eddy; Eric S Schwenk,Ketamine,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: The N-methyl-D-aspartate receptor (NMDAR) has been linked to the development of chronic postsurgical pain (CPSP), defined as pain after surgery that does not resolve by 3",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,review,doi,primary_study,,pending_curation,preclinical_study,10.1136/rapm-2024-105612,N-Methyl-D-aspartate receptor antagonists for the prevention of chronic postsurgical pain: a narrative review,2025,unknown,NMDA receptor
abstract_only,Other,,,functional assay,Todd D. Gould; Carlos A. Zarate; Scott M. Thompson,Ketamine,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: For decades, symptoms of depression have been treated primarily with medications that directly target the monoaminergic brain systems, which typically take weeks to exert",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1146/annurev-pharmtox-010617-052811,Molecular Pharmacology and Neurobiology of Rapid-Acting Antidepressants,2018,unknown,mGluR2 (GRM2)
abstract_only,Other,,,functional assay,Todd D. Gould; Carlos A. Zarate; Scott M. Thompson,S-ketamine,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: For decades, symptoms of depression have been treated primarily with medications that directly target the monoaminergic brain systems, which typically take weeks to exert",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1146/annurev-pharmtox-010617-052811,Molecular Pharmacology and Neurobiology of Rapid-Acting Antidepressants,2018,unknown,mGluR2 (GRM2)
abstract_only,Other,,,functional assay,Todd D. Gould; Carlos A. Zarate; Scott M. Thompson,R-ketamine,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: For decades, symptoms of depression have been treated primarily with medications that directly target the monoaminergic brain systems, which typically take weeks to exert",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1146/annurev-pharmtox-010617-052811,Molecular Pharmacology and Neurobiology of Rapid-Acting Antidepressants,2018,unknown,mGluR2 (GRM2)
abstract_only,Other,,,radioligand binding,Shuangfa Zou; Huiping Sun; Yanhua Peng; Canxin Liang; Chumei Zheng; Lijuan Wang; Jinfeng Yang,MDA,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Ferroptosis is the ideal therapeutic target for hepatic ischemia and reperfusion injury (HIRI). The μ opioid receptor (MOR) is associated with ferroptosis in HIRI. We aim,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1152/ajpcell.00394.2022,Mu-opioid receptor alleviated ferroptosis in hepatic ischemia-reperfusion injury via the HIF-1α/<i>KCNQ1OT1</i> axis,2023,in_vitro,mu opioid receptor (OPRM1)
abstract_only,Other,,,functional assay,Yuchun Zhang; Takashi Yoshida; Donald B. Katz; John E. Lisman,Ketamine,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Work on schizophrenia demonstrates the involvement of the hippocampus in the disease and points specifically to hyperactivity of CA1. Many symptoms of schizophrenia can b,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1152/jn.00072.2012,NMDAR antagonist action in thalamus imposes delta oscillations on the hippocampus,2012,unknown,NMDA receptor
abstract_only,Other,,,functional assay,Max Horrocks; Jennifer L. Mohn; Santiago Jaramillo,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: Psychedelics are known to induce profound perceptual distortions, yet the neural mechanisms underlying these effects, particularly within the auditory system, remain poor",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1152/jn.00411.2024,The serotonergic psychedelic DOI impairs deviance detection in the auditory cortex,2024,unknown,5-HT2A
